HS-TF-C1-128G Adapter;Computer peripherals > Storage > Memory cards;R 370;R 529;;RETAIL;Hiksemi Neo V10 128GB Micro SDHC + Adapter;Hiksemi;Product URL;7 Year;;;2329;https://www.syntech.co.za/product/hiksemi-micro-sdhc-neo-v10-16gb/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
HS-TF-C1-256G Adapter;Computer peripherals > Storage > Memory cards;R 693;R 999;;RETAIL;Hiksemi Neo V10 256GB Micro SDHC + Adapter;Hiksemi;Product URL;7 Year;;;2330;https://www.syntech.co.za/product/hiksemi-micro-sdhc-neo-v10-128gb/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF64GEP31MCX;Computer peripherals > Storage > Memory cards;R 175;R 239;;;Patriot EP V30 A1 64GB Micro SDXC Card + Adapter ;Patriot;Product URL;2 Year;;;2331;https://www.syntech.co.za/product/patriot-ep-v30-a1-64gb-micro-sdxc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF128GEP31MCX;Computer peripherals > Storage > Memory cards;R 353;R 479;;;Patriot EP V30 A1 128GB Micro SDXC Card + Adapter ;Patriot;Product URL;2 Year;;;2332;https://www.syntech.co.za/product/patriot-ep-v30-a1-128gb-micro-sdxc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF128GEP32MCX;Computer peripherals > Storage > Memory cards;R 364;R 489;;;Patriot EP Series 128GB MICRO SDXC V30 A2 (w/o Adaptor);Patriot;Product URL;2 Year;;;2333;https://www.syntech.co.za/product/patriot-ep-series-128gb-micro-sdxc-v30-a2-w-o-adaptor/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF256GEP31MCX;Computer peripherals > Storage > Memory cards;R 635;R 859;;;Patriot EP V30 A1 256GB Micro SDXC Card + Adapter ;Patriot;Product URL;2 Year;;;2334;https://www.syntech.co.za/product/patriot-ep-v30-a1-256gb-micro-sdxc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF256GEP32MCX;Computer peripherals > Storage > Memory cards;R 646;R 869;;;Patriot EP Series 256GB MICRO SDXC V30 A2 (w/o Adaptor);Patriot;Product URL;2 Year;;;2335;https://www.syntech.co.za/product/patriot-ep-series-256gb-micro-sdxc-v30-a2-w-o-adaptor/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF512GEP31MCX;Computer peripherals > Storage > Memory cards;R 1 451;R 1 959;;;Patriot EP V30 A1 512GB Micro SDXC Card + Adapter ;Patriot;Product URL;2 Year;;;2336;https://www.syntech.co.za/product/patriot-ep-v30-a1-512gb-micro-sdxc-card-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF512GEP32MCX;Computer peripherals > Storage > Memory cards;R 1 473;R 1 989;;;Patriot EP V30 A2 512GB Micro SDHC (Without Adapter);Patriot;Product URL;2 Year;;;2337;https://www.syntech.co.za/product/patriot-ep-v30-a2-512gb-micro-sdxc-memory-card-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PEF1TBEP31MCX;Computer peripherals > Storage > Memory cards;R 3 003;R 4 059;;;Patriot EP Series 1TB MICRO SDXC V30 (with Adaptor);Patriot;Product URL;2 Year;;;2338;https://www.syntech.co.za/product/patriot-ep-series-1tb-micro-sdxc-v30-a2-w-o-adaptor/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PSF16GMDC10;Computer peripherals > Storage > Memory cards;R 116;R 159;;;Patriot LX SERIES UHS-I 16GB;Patriot;Product URL;2 Year;;;2339;https://www.syntech.co.za/product/patriot-lx-cl10-16gb-micro-sdhc-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PSF32GMDC10;Computer peripherals > Storage > Memory cards;R 122;R 169;;;Patriot LX CL10 32GB Micro SDHC Card ;Patriot;Product URL;2 Year;;;2340;https://www.syntech.co.za/product/patriot-lx-cl10-32gb-micro-sdhc-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PSF64GMDC10;Computer peripherals > Storage > Memory cards;R 140;R 189;;;Patriot LX CL10 64GB Micro SDHC Card ;Patriot;Product URL;2 Year;;;2341;https://www.syntech.co.za/product/patriot-lx-cl10-64gb-micro-sdhc-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PSF128GMDC10;Computer peripherals > Storage > Memory cards;R 313;R 419;;;Patriot LX CL10 128GB Micro SDHC (Without Adapter);Patriot;Product URL;2 Year;;;2342;https://www.syntech.co.za/product/patriot-lx-cl10-128gb-micro-sdhc-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PSF128GVX31MCX;Computer peripherals > Storage > Memory cards;R 346;R 469;;;Patriot VX CL10 128GB Micro SDHC (Without Adapter);Patriot;Product URL;2 Year;;;2343;https://www.syntech.co.za/product/patriot-vx-cl10-128gb-micro-sdhc-without-adapter/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
ep7;Computer peripherals > Storage > Network attached storage;;;;;;;;;;;2344;;;Motherboards;;;;;;;;;;;;;;;;;;
DXP2800-25369;Computer peripherals > Storage > Network attached storage;R 4 840;R 6 959;;CHAN;UGREEN NAS DXP2800 2 Bay 2.5GbE x1;Ugreen;Product URL;2 Year;;;2345;https://www.syntech.co.za/product/ugreen-nasync-dxp2800-2-bay-nas/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
DH4300PLUS-65651;Computer peripherals > Storage > Network attached storage;R 5 259;R 7 559;;CHAN;UGREEN NAS DH4300 Plus 4 Bay 2.5GbE 8GB LPDDR4;Ugreen;;2 Year;;;2346;;;Motherboards;;;;;;;;;;;;;;;;;;
DH4300PLUS-85660;Computer peripherals > Storage > Network attached storage;R 5 610;R 8 059;;CHAN;UGREEN NAS DH4300 Plus 4 Bay 2.5GbE 8GB LPDDR4;Ugreen;Product URL;2 Year;;;2347;https://www.syntech.co.za/product/ugreen-dh4300-plus-4-bay-nas-storage/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
DX4800PLUS-35261;Computer peripherals > Storage > Network attached storage;R 9 460;R 13 599;;CHAN;UGREEN NAS DXP4800 Plus 4 Bay 2.5GbE x2 10GbE x1;Ugreen;Product URL;2 Year;;;2348;https://www.syntech.co.za/product/ugreen-nasync-dxp4800-plus-4-bay-nas/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
DXP480TPLUS-25892B;Computer peripherals > Storage > Network attached storage;R 12 176;R 17 499;;CHAN;UGREEN NAS DXP480T Plus 4 Bay 10GbE x1 2xTBT4;Ugreen;Product URL;2 Year;;;2349;https://www.syntech.co.za/product/ugreen-nasync-dxp480t-plus-4-bay-nas/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
DXP6800PRO-25899B;Computer peripherals > Storage > Network attached storage;R 15 441;R 22 199;;CHAN;UGREEN NAS DXP6800 Pro 6 Bay 10GbE x2 2xTBT4;Ugreen;Product URL;2 Year;;;2350;https://www.syntech.co.za/product/ugreen-nasync-dxp6800-pro-6-bay-nas/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
DXP8800PLUS-35127B;Computer peripherals > Storage > Network attached storage;R 16 349;R 23 499;;CHAN;UGREEN NAS DXP8800 Plus 8 Bay 10GbE x2 2xTBT4;Ugreen;Product URL;2 Year;;;2351;https://www.syntech.co.za/product/ugreen-nasync-dxp8800-plus-8-bay-nas/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
ep8;Computer peripherals > Storage > Optical drives;;;;;;;;;;;2352;;;Motherboards;;;;;;;;;;;;;;;;;;
SDRW-08D2S-ULITE;Computer peripherals > Storage > Optical drives;R 653;R 999;;RETAIL;ASUS SDRW-08D2S-U LITE - Portable 8X DVD burner ;ASUS;Product URL;1 Year;;;2353;https://www.syntech.co.za/product/asus-sdrw-08d2s-u-lite-external-8x-dvd-writer-with-m-disc-support/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
eq0;Computer peripherals > Webcams;;;;;;;;;;;2354;;;Motherboards;;;;;;;;;;;;;;;;;;
DS-UVC-X12;Computer peripherals > Webcams;R 2 958;R 3 999;;;Hikvision X12 Portable All In One FULL HD Conference Camera;Hikvision;Product URL;2 Year;;;2355;https://www.syntech.co.za/product/hikvision-x12-portable-all-in-one-full-hd-conference-camera/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
CM678-15728;Computer peripherals > Webcams;R 409;R 799;;RETAIL;UGREEN USB Webcam 1080P Fixed Focus ;Ugreen;Product URL;2 Years;;;2356;https://www.syntech.co.za/product/ugreen-usb-1080p-webcam-30fps/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
CM778-35626;Computer peripherals > Webcams;R 613;R 1 199;;RETAIL;UGREEN USB Full HD Webcam 2k;Ugreen;Product URL;2 Years;;;2357;https://www.syntech.co.za/product/ugreen-cm778-2k-30fps-web-camera-black/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
WX-AV102;Computer peripherals > Webcams;R 262;R 469;;RETAIL;WINX DO Simple 1080P 30fps Webcam;WINX;Product URL;2 Year;;;2358;https://www.syntech.co.za/product/winx-do-simple-1080p-30fps-webcam/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
eq1;Computer peripherals > Desk;;;;;;;;;;;2359;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB-SD-SUMMIT;Computer peripherals > Desk;R 2 782;R 3 999;;;PCBuilder Summit Height Adjustable Electric Standing Desk;PCBUILDER;Product URL;1 Year;;;2360;https://www.syntech.co.za/product/pcbuilder-summit-height-adjustable-electric-standing-desk/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
0;Computers;;;;;;;;;;;2361;;;Motherboards;;;;;;;;;;;;;;;;;;
fa0;Computers > AIO computers;;;;;;;;;;;2362;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB-AIO-FIB24-CEL8480;Computers > AIO computers;R 8 216;R 10 499;;;"PCBuilder Fusion AIO 24"" Celeron 8G 480G Win11 home";PCBUILDER;Product URL;2 Year;;;2365;https://www.syntech.co.za/product/pcbuilder-fusion-24%e2%80%b3-intel-celeron-g6900-windows-11-aio-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB-AIO-FIB24-i38480;Computers > AIO computers;R 9 391;R 11 999;;;"PCBuilder Fusion AIO 24"" i3 14th Gen 8G 480G Win11 home";PCBUILDER;Product URL;2 Year;;;2366;https://www.syntech.co.za/product/pcbuilder-fusion-24-intel-i3-14100-windows-11-aio-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB-AIO-FIB24-i5161000;Computers > AIO computers;R 12 129;R 15 499;;;"PCBuilder Fusion AIO 24"" i5 14th Gen 16G 1TB Win11 home";PCBUILDER;Product URL;2 Year;;;2367;https://www.syntech.co.za/product/pcbuilder-fusion-24%e2%80%b3-intel-core-i5-14400-windows-11-aio-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB-AIO-FIB24-i7321000;Computers > AIO computers;R 15 654;R 19 999;;;"PCBuilder Fusion AIO 24"" i7 14th Gen 32G 1TB Win 11 home";PCBUILDER;Product URL;2 Year;;;2368;https://www.syntech.co.za/product/pcbuilder-fusion-24%e2%80%b3-intel-core-i7-14700-windows-11-aio-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
fb0;Computers > Desktop computers;;;;;;;;;;;2369;;;Motherboards;;;;;;;;;;;;;;;;;;
fb1;Computers > Desktop computers > Creator Workstations;;;;;;;;;;;2370;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB_MONET_01;Computers > Desktop computers > Creator Workstations;R 37 566;R 47 999;;RETAIL;PCBuilder Ryzen 7 9700X Monet Windows 11 PC;PCBUILDER;Product URL;2 Year;;;2371;https://www.syntech.co.za/product/pcbuilder-ryzen-7-9700x-monet-windows-11-creator-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_MICHELANGELO_01;Computers > Desktop computers > Creator Workstations;R 43 824;R 55 999;;RETAIL;PCBuilder Ryzen 9 9900X Michelangelo Windows 11 PC;PCBUILDER;Product URL;2 Year;;;2372;https://www.syntech.co.za/product/pcbuilder-ryzen-9-9900x-michelangelo-windows-11-creator-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_REMBRANDT_01;Computers > Desktop computers > Creator Workstations;R 74 347;R 94 999;;RETAIL;PCBuilder Ryzen 9 9950X Rembrandt Windows 11 PC;PCBUILDER;Product URL;2 Year;;;2373;https://www.syntech.co.za/product/pcbuilder-ryzen-9-9950x-rembrandt-windows-11-creator-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
fb2;Computers > Desktop computers > Gaming desktops;;;;;;;;;;;2374;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB_DEFENDER_05;Computers > Desktop computers > Gaming desktops;R 8 997;R 11 499;;RETAIL;PCBuilder Ryzen 5 5600GT DEFENDER Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2375;https://www.syntech.co.za/product/pcbuilder-ryzen5-5600gt-defender-windows11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_SCOUT_05;Computers > Desktop computers > Gaming desktops;R 12 519;R 15 999;;RETAIL;PCBuilder Ryzen 5 5500 SCOUT Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2378;https://www.syntech.co.za/product/pcbuilder-ryzen5-5500-scout-windows11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_WARDEN_01;Computers > Desktop computers > Gaming desktops;R 13 302;R 16 999;;RETAIL;PCBuilder Ryzen 5 8600G WARDEN Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2379;https://www.syntech.co.za/product/pcbuilder-ryzen-5-8600g-warden-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_SENTINEL_01;Computers > Desktop computers > Gaming desktops;R 14 085;R 17 999;;RETAIL;PCBuilder Ryzen 5 5600XT SENTINEL Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2380;https://www.syntech.co.za/product/pcbuilder-ryzen5-5600x-sentinel-windows11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_PATHFINDER_01;Computers > Desktop computers > Gaming desktops;R 16 438;R 20 999;;RETAIL;PCBuilder Ryzen 5 5600XT PATHFINDER Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2382;https://www.syntech.co.za/product/pcbuilder-ryzen-5-5600x-pathfinder-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_PHANTOM_01;Computers > Desktop computers > Gaming desktops;R 18 003;R 22 999;;RETAIL;PCBuilder Ryzen 5 8400F PHANTOM Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2383;https://www.syntech.co.za/product/pcbuilder-ryzen-5-8400f-phantom-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_SPECIALIST_03;Computers > Desktop computers > Gaming desktops;R 19 568;R 24 999;;RETAIL;PCBuilder Ryzen 5 7600 SPECIALIST Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2384;https://www.syntech.co.za/product/pcbuidler-7600-rtx4060-32gb-1tb-w11h/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_RECON_01;Computers > Desktop computers > Gaming desktops;R 19 960;R 25 499;;RETAIL;PCBuilder Ryzen 5 8400F RECON Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2385;https://www.syntech.co.za/product/pcbuilder-ryzen-5-8400f-recon-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_SPECIALIST_06;Computers > Desktop computers > Gaming desktops;R 22 695;R 28 999;;RETAIL;PCBuilder Ryzen 5 7600 SPECIALIST Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2386;https://www.syntech.co.za/product/pcbuilder-ryzen-5-7600-specialist-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_OBLIVION_01;Computers > Desktop computers > Gaming desktops;R 23 478;R 29 999;;RETAIL;PCBuilder Ryzen 5 8400F OBLIVION Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2387;https://www.syntech.co.za/product/pcbuilder-ryzen-5-8400f-oblivion-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_SEEKER_01;Computers > Desktop computers > Gaming desktops;R 26 605;R 33 999;;RETAIL;PCBuilder Ryzen 5 7600 SEEKER Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2388;https://www.syntech.co.za/product/pcbuilder-ryzen-5-7600-seeker-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_NEXUS_01;Computers > Desktop computers > Gaming desktops;R 28 170;R 35 999;;RETAIL;PCBuilder Ryzen 5 9600X NEXUS Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2389;https://www.syntech.co.za/product/pcbuilder-ryzen-5-9600x-nexus-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_MAVERICK_01;Computers > Desktop computers > Gaming desktops;R 33 654;R 42 999;;RETAIL;PCBuilder Ryzen 5 7600 MAVERICK Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2390;https://www.syntech.co.za/product/pcbuilder-ryzen-5-7600-maverick-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_TACTICIAN_05;Computers > Desktop computers > Gaming desktops;R 34 436;R 43 999;;RETAIL;PCBuilder Ryzen 7 9700X TACTICIAN Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2391;https://www.syntech.co.za/product/pcbuilder-ryzen-7-9700x-tactician-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_MAXIMUS_01;Computers > Desktop computers > Gaming desktops;R 38 349;R 48 999;;RETAIL;PCBuilder Ryzen 7 7800X3D MAXIMUS Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2392;https://www.syntech.co.za/product/pcbuilder-ryzen-7-7800x3d-maximus-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_VALKYRIE_01;Computers > Desktop computers > Gaming desktops;R 44 610;R 56 999;;RETAIL;PCBuilder Ryzen 7 9800X3D VALKYRIE Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2393;https://www.syntech.co.za/product/pcbuilder-ryzen-7-9800x3d-valkyrie-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_ARCHON_02;Computers > Desktop computers > Gaming desktops;R 46 176;R 58 999;;RETAIL;PCBuilder Ryzen 7 7800X3D ARCHON Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2394;https://www.syntech.co.za/product/pcbuilder-ryzen-7-7800x3d-archon-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_VALOUR_01;Computers > Desktop computers > Gaming desktops;R 46 956;R 59 999;;RETAIL;PCBuilder Ryzen 7 9700X VALOUR Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2395;https://www.syntech.co.za/product/pcbuilder-ryzen-7-9700x-valour-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HATSUNE-MIKU_01;Computers > Desktop computers > Gaming desktops;R 78 259;R 99 999;;RETAIL;PCBuilder Ryzen 7 9700X VALOUR Windows 11 Gaming PC;PCBUILDER;Product URL;2 Year;;;2396;https://www.syntech.co.za/product/pcbuilder-ryzen-7-9800x3d-miku-windows-11-gaming-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
G700TF-05225F129W;Computers > Desktop computers > Gaming desktops;R 17 607;R 22 499;;;ASUS ROG Strix Intel U5-225F 16GB DDR5 1TB 2280 P4 SSD W11H 3Y WAR Gaming Desktop;ASUS;;3 Year;;;2397;;;Motherboards;;;;;;;;;;;;;;;;;;
GM700TZ-R7800X185W;Computers > Desktop computers > Gaming desktops;R 33 652;R 42 999;;;ASUS ROG Strix R7-9800X DDR5 32GB 2TB M.2 W11H AMD RX 9060 XT 3Y WAR Gaming Desktop;ASUS;;3 Year;;;2398;;;Motherboards;;;;;;;;;;;;;;;;;;
GM700TZ-73210B70WW;Computers > Desktop computers > Gaming desktops;R 35 999;R 45 999;;;ASUS ROG Strix R7-9700X DDR5 32GB 1TB M.2 W11H NV RTX5070 3Y WAR Gaming Desktop;ASUS;Product URL;3 Year;;;2399;https://www.syntech.co.za/product/asus-rog-g700-gaming-desktop-tower-ryzen-7-9700x-32gb-ddr5-rtx-5070-1tb-ssd-windows-11/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
GM700TZ-R9950X035W;Computers > Desktop computers > Gaming desktops;R 46 956;R 59 999;;;ASUS ROG Strix R9-9950X DDR5 64GB 2TB M.2 W11H AMD RX 9070 XT 3Y WAR Gaming Desktop;ASUS;;3 Year;;;2400;;;Motherboards;;;;;;;;;;;;;;;;;;
GM700TZ-R9800X185W;Computers > Desktop computers > Gaming desktops;R 33 107;R 42 299;;;ASUS ROG Strix R9-9800X DDR5 16GB 2TB M.2 W11H AMD RX 9060 XT Gaming Desktop;ASUS;Product URL;;;;2401;https://www.syntech.co.za/product/asus-rog-strix-r9-9800x-ddr5-16gb-2tb-m-2-w11h-amd-rx-9060-xt-gaming-desktop/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
GM700TZ-73220B90W;Computers > Desktop computers > Gaming desktops;R 71 997;R 91 999;;;ASUS ROG Strix R7-9800X DDR5 32GB 2TB M.2 W11H NV RTX5090 3Y WAR Gaming Desktop;ASUS;;3 Year;;;2402;;;Motherboards;;;;;;;;;;;;;;;;;;
T500MV-I516512G0W;Computers > Desktop computers > Gaming desktops;R 17 999;R 22 999;;;ASUS TUF I5-13420H DDR5 16GB 512GB M.2 W11H NV RTX5060 1Y WAR Gaming Desktop;ASUS;;1 Year;;;2403;;;Motherboards;;;;;;;;;;;;;;;;;;
TM500MH-0R5220043W;Computers > Desktop computers > Gaming desktops;R 20 347;R 25 999;;;ASUS TUF R5-220 DDR5 16GB 1TB M.2 W11H NV RTX5050 1Y WAR Gaming Desktop;ASUS;Product URL;1 Year;;;2404;https://www.syntech.co.za/product/asus-tuf-gaming-tm500-amd-ryzen-5-220-gaming-pc-rtx-5050-16gb-ddr5-1tb-ssd-win-11-home/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
TM500MH-0R7260052W;Computers > Desktop computers > Gaming desktops;R 22 308;R 28 499;;;ASUS TUF R7-260 DDR5 32GB 1TB M.2 W11H NV RTX5060 1Y WAR Gaming Desktop;ASUS;;1 Year;;;2405;;;Motherboards;;;;;;;;;;;;;;;;;;
T500MV-I73210G0W;Computers > Desktop computers > Gaming desktops;R 20 740;R 26 499;;;ASUS TUF I7-13620H DDR5 32GB 1TB M.2 W11H NV RTX5060 1Y WAR Gaming Desktop;ASUS;Product URL;1 Year;;;2406;https://www.syntech.co.za/product/asus-tuf-gaming-t500-gaming-desktop-mini-tower-intel-i7-13620h-32gb-ddr5-rtx-5060-1tb-ssd-windows-11-home/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
GM1000TY-R9800X056W;Computers > Desktop computers > Gaming desktops;R 78 262;R 99 999;;;ASUS ROG STRIX Ryzen R7-9800X3D | 32GB DDR5 16GBx2 | 2TB m.2 2280 PCIE G4 SSD | RTX5080 | W11Home Gaming Desktop;ASUS;;1 Year;;;2407;;;Motherboards;;;;;;;;;;;;;;;;;;
fb3;Computers > Desktop computers > Office desktops;;;;;;;;;;;2408;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HOME_R516G-V1;Computers > Desktop computers > Office desktops;R 6 260;R 7 999;;RETAIL;PCBuilder AMD Ryzen 5 3400G Home Master Windows 11 Desktop PC;PCBUILDER;Product URL;2 Year;;;2409;https://www.syntech.co.za/product/pcbuilder-amd-ryzen-5-3400g-home-master-windows-11-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HOME_R716G;Computers > Desktop computers > Office desktops;R 9 003;R 11 499;;RETAIL;PCBuilder AMD Ryzen 7 5700G Home Master Windows 11 Desktop PC;PCBUILDER;Product URL;2 Year;;;2410;https://www.syntech.co.za/product/pcbuilder-amd-ryzen-7-5700g-home-master-windows-11-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HOME_I38G-V3;Computers > Desktop computers > Office desktops;R 6 888;R 8 799;;RETAIL;PCBuilder Intel i3-12100 HOME Master Windows 11 Desktop PC;PCBUILDER;Product URL;2 Year;;;2411;https://www.syntech.co.za/product/pcbuilder-intel-i3-12100-home-master-windows-11-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HOME_I516G;Computers > Desktop computers > Office desktops;R 8 610;R 10 999;;RETAIL;PCBuilder Intel i5-12400 HOME MASTER Windows 11 Desktop PC;PCBUILDER;Product URL;2 Year;;;2412;https://www.syntech.co.za/product/pcbuilder-i5-12400-hd730-16gb-480gb-w11h/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_OFFICE_I38G-V3;Computers > Desktop computers > Office desktops;R 9 000;R 11 499;;RETAIL;PCBuilder Intel i3-12100 OFFICE MASTER Core Windows 11 Pro Desktop PC;PCBUILDER;Product URL;2 Year;;;2413;https://www.syntech.co.za/product/pcbuilder-intel-i3-12100-office-master-core-windows-11-pro-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_OFFICE_I516G-V3;Computers > Desktop computers > Office desktops;R 10 953;R 13 999;;RETAIL;PCBuilder Intel i5-12400 OFFICE MASTER Core Windows 11 Pro Desktop PC;PCBUILDER;Product URL;2 Year;;;2414;https://www.syntech.co.za/product/pcbuilder-intel-i5-12400-office-master-core-windows-11-pro-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_HOME_I716G;Computers > Desktop computers > Office desktops;R 11 738;R 14 999;;RETAIL;PCBuilder Intel i7-12700 HOME MASTER Windows 11 Desktop PC;PCBUILDER;Product URL;2 Year;;;2415;https://www.syntech.co.za/product/pcbuilder-i7-12700-hd730-16gb-500gb-w11h/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB_OFFICE_I516G_CSM;Computers > Desktop computers > Office desktops;R 11 742;R 14 999;;RETAIL;PCBuilder Intel i5-14400 OFFICE MASTER Core Windows 11 Pro Desktop PC;PCBUILDER;Product URL;2 Year;;;2416;https://www.syntech.co.za/product/pcbuilder-intel-i5-14400-office-master-windows-11-desktop-pc/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
fc0;Computers > Mini PCs;;;;;;;;;;;2417;;;Motherboards;;;;;;;;;;;;;;;;;;
fc1;Computers > Mini PCs > Complete systems;;;;;;;;;;;2418;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB_ASROCK_i316G;Computers > Mini PCs > Complete systems;R 7 650;R 10 349;;RETAIL;ASRock Intel i3-12100 16GB RAM 500GB SSD Desktop PC - No OS;ASRock;;2 Year;;;2419;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB_MINI_N100_4G_Home;Computers > Mini PCs > Complete systems;R 3 910;R 4 999;;RETAIL;Minisforum CELERON 4GB 128GB Windows 11 Home Mini PC;MINISFORUM;;2 Year;;;2420;;;Motherboards;;;;;;;;;;;;;;;;;;
